Manuscript.ID,Manuscript.Type,Submission.Question.Response.x,Submission.Question.Response.y
anon-ID_C_1875,Research,Yes,[redacted]
anon-ID_C_1876,Research,Yes,[redacted]
anon-ID_C_1877,Research,Yes,[redacted]
anon-ID_C_1878,Research,Yes,[redacted]
anon-ID_C_1879,Research,My paper has no data,[redacted]
anon-ID_C_1880,Research,Yes,[redacted]
anon-ID_C_1881,Research,Yes,[redacted]
anon-ID_C_1882,Research,Yes,[redacted]
anon-ID_C_1883,Research,Yes,[redacted]
anon-ID_C_1884,Research,Yes,[redacted]
anon-ID_C_1885,Research,Yes,[redacted]
anon-ID_C_1886,Research,Yes,[redacted]
anon-ID_C_1887,Research,Yes,[redacted]
anon-ID_C_1888,Research,Yes,[redacted]
anon-ID_C_1889,Research,Yes,[redacted]
anon-ID_C_1890,Research,Yes,[redacted]
anon-ID_C_1891,Research,Yes,[redacted]
anon-ID_C_1892,Research,Yes,[redacted]
anon-ID_C_1893,Research,Yes,[redacted]
anon-ID_C_1894,Research,Yes,[redacted]
anon-ID_C_1895,Research,Yes,[redacted]
anon-ID_C_1896,Research,Yes,[redacted]
anon-ID_C_1897,Research,Yes,[redacted]
anon-ID_C_1898,Research,Yes,[redacted]
anon-ID_C_1899,Research,Yes,[redacted]
anon-ID_C_1900,Research,Yes,[redacted]
anon-ID_C_1901,Research,Yes,[redacted]
anon-ID_C_1902,Research,Yes,[redacted]
anon-ID_C_1903,Review,My paper has no data,[redacted]
anon-ID_C_1904,Research,Yes,[redacted]
anon-ID_C_1905,Research,Yes,[redacted]
anon-ID_C_1906,Research,Yes,[redacted]
anon-ID_C_1907,Research,Yes,[redacted]
anon-ID_C_1908,Research,My paper has no data,[redacted]
anon-ID_C_1909,Review,Yes,[redacted]
anon-ID_C_1910,Research,Yes,[redacted]
anon-ID_C_1911,Research,Yes,[redacted]
anon-ID_C_1912,Research,Yes,[redacted]
anon-ID_C_1913,Research,Yes,[redacted]
anon-ID_C_1914,Research,Yes,[redacted]
anon-ID_C_1915,Research,My paper has no data,[redacted]
anon-ID_C_1916,Research,Yes,[redacted]
anon-ID_C_1917,Research,Yes,[redacted]
anon-ID_C_1918,Research,Yes,[redacted]
anon-ID_C_1919,Research,Yes,[redacted]
anon-ID_C_1920,Research,Yes,[redacted]
anon-ID_C_1921,Research,Yes,[redacted]
anon-ID_C_1922,Research,Yes,[redacted]
anon-ID_C_1923,Research,Yes,[redacted]
anon-ID_C_1924,Research,My paper has no data,[redacted]
anon-ID_C_1925,Research,Yes,[redacted]
anon-ID_C_1926,Research,My paper has no data,[redacted]
anon-ID_C_1927,Research,Yes,[redacted]
anon-ID_C_1928,Research,Yes,[redacted]
anon-ID_C_1929,Research,Yes,[redacted]
anon-ID_C_1930,Research,Yes,[redacted]
anon-ID_C_1931,Research,Yes,[redacted]
anon-ID_C_1932,Research,Yes,[redacted]
anon-ID_C_1933,Research,Yes,[redacted]
anon-ID_C_1934,Review,My paper has no data,[redacted]
anon-ID_C_1935,Research,Yes,[redacted]
anon-ID_C_1936,Research,My paper has no data,[redacted]
anon-ID_C_1937,Research,Yes,[redacted]
anon-ID_C_1938,Research,Yes,[redacted]
anon-ID_C_1939,Research,Yes,[redacted]
anon-ID_C_1940,Research,Yes,[redacted]
anon-ID_C_1941,Research,Yes,[redacted]
anon-ID_C_1942,Research,Yes,[redacted]
anon-ID_C_1943,Research,Yes,[redacted]
anon-ID_C_1944,Research,Yes,[redacted]
anon-ID_C_1945,Research,Yes,[redacted]
anon-ID_C_1946,Research,Yes,[redacted]
anon-ID_C_1947,Research,Yes,[redacted]
anon-ID_C_1948,Research,Yes,[redacted]
anon-ID_C_1949,Research,Yes,[redacted]
anon-ID_C_1950,Research,Yes,[redacted]
anon-ID_C_1951,Research,Yes,[redacted]
anon-ID_C_1952,Research,Yes,[redacted]
anon-ID_C_1953,Research,Yes,[redacted]
anon-ID_C_1954,Research,My paper has no data,[redacted]
anon-ID_C_1955,Research,My paper has no data,[redacted]
anon-ID_C_1956,Research,Yes,[redacted]
anon-ID_C_1957,Research,Yes,[redacted]
anon-ID_C_1958,Research,Yes,[redacted]
anon-ID_C_1959,Research,Yes,[redacted]
anon-ID_C_1960,Research,Yes,[redacted]
anon-ID_C_1961,Research,Yes,[redacted]
anon-ID_C_1962,Research,Yes,[redacted]
anon-ID_C_1963,Research,Yes,[redacted]
anon-ID_C_1964,Research,Yes,[redacted]
anon-ID_C_1965,Research,Yes,[redacted]
anon-ID_C_1966,Research,Yes,[redacted]
anon-ID_C_1967,Research,Yes,[redacted]
anon-ID_C_1968,Research,My paper has no data,[redacted]
anon-ID_C_1969,Research,Yes,[redacted]
anon-ID_C_1970,Research,Yes,[redacted]
anon-ID_C_1971,Research,Yes,[redacted]
anon-ID_C_1972,Research,Yes,[redacted]
anon-ID_C_1973,Research,Yes,[redacted]
anon-ID_C_1974,Research,Yes,[redacted]
anon-ID_C_1975,Research,Yes,[redacted]
anon-ID_C_1976,Research,Yes,[redacted]
anon-ID_C_1977,Research,Yes,[redacted]
anon-ID_C_1978,Research,My paper has no data,[redacted]
anon-ID_C_1979,Research,Yes,[redacted]
anon-ID_C_1980,Research,Yes,[redacted]
anon-ID_C_1981,Research,Yes,[redacted]
anon-ID_C_1982,Research,Yes,[redacted]
anon-ID_C_1983,Research,Yes,[redacted]
anon-ID_C_1984,Research,Yes,[redacted]
anon-ID_C_1985,Research,Yes,[redacted]
anon-ID_C_1986,Research,Yes,[redacted]
anon-ID_C_1987,Research,Yes,[redacted]
anon-ID_C_1988,Research,Yes,[redacted]
anon-ID_C_1989,Research,Yes,[redacted]
anon-ID_C_1990,Research,Yes,[redacted]
anon-ID_C_1991,Research,Yes,[redacted]
anon-ID_C_1992,Research,Yes,[redacted]
anon-ID_C_1993,Research,Yes,[redacted]
anon-ID_C_1994,Research,Yes,[redacted]
anon-ID_C_1995,Research,Yes,[redacted]
anon-ID_C_1996,Research,Yes,[redacted]
anon-ID_C_1997,Research,Yes,[redacted]
anon-ID_C_1998,Research,Yes,[redacted]
anon-ID_C_1999,Research,Yes,[redacted]
anon-ID_C_2000,Research,Yes,[redacted]
anon-ID_C_2001,Research,Yes,[redacted]
anon-ID_C_2002,Research,Yes,[redacted]
anon-ID_C_2003,Research,Yes,[redacted]
anon-ID_C_2004,Review,My paper has no data,[redacted]
anon-ID_C_2005,Research,Yes,[redacted]
anon-ID_C_2006,Review,Yes,[redacted]
anon-ID_C_2007,Research,Yes,[redacted]
anon-ID_C_2008,Research,Yes,[redacted]
anon-ID_C_2009,Research,Yes,[redacted]
anon-ID_C_2010,Research,Yes,[redacted]
anon-ID_C_2011,Research,Yes,[redacted]
anon-ID_C_2012,Research,Yes,[redacted]
anon-ID_C_2013,Research,Yes,[redacted]
anon-ID_C_2014,Research,Yes,[redacted]
anon-ID_C_2015,Research,Yes,[redacted]
anon-ID_C_2016,Research,Yes,[redacted]
anon-ID_C_2017,Research,Yes,[redacted]
anon-ID_C_2018,Research,Yes,[redacted]
anon-ID_C_2019,Research,My paper has no data,[redacted]
anon-ID_C_2020,Research,Yes,[redacted]
anon-ID_C_2021,Research,Yes,[redacted]
anon-ID_C_2022,Research,Yes,[redacted]
anon-ID_C_2023,Research,Yes,[redacted]
anon-ID_C_2024,Research,Yes,[redacted]
anon-ID_C_2025,Research,Yes,[redacted]
anon-ID_C_2026,Research,Yes,[redacted]
anon-ID_C_2027,Research,Yes,[redacted]
anon-ID_C_2028,Research,Yes,[redacted]
anon-ID_C_2029,Research,Yes,[redacted]
anon-ID_C_2030,Research,Yes,[redacted]
anon-ID_C_2031,Review,My paper has no data,[redacted]
anon-ID_C_2032,Research,Yes,[redacted]
anon-ID_C_2033,Biological Science Practices,Yes,[redacted]
anon-ID_C_2034,Research,Yes,[redacted]
anon-ID_C_2035,Research,Yes,[redacted]
anon-ID_C_2036,Research,My paper has no data,[redacted]
anon-ID_C_2037,Research,Yes,[redacted]
anon-ID_C_2038,Research,Yes,[redacted]
anon-ID_C_2039,Research,Yes,[redacted]
anon-ID_C_2040,Research,Yes,[redacted]
anon-ID_C_2041,Evidence Synthesis,Yes,[redacted]
anon-ID_C_2042,Research,Yes,[redacted]
anon-ID_C_2043,Review,My paper has no data,[redacted]
anon-ID_C_2044,Research,Yes,[redacted]
anon-ID_C_2045,Research,My paper has no data,[redacted]
anon-ID_C_2046,Research,Yes,[redacted]
anon-ID_C_2047,Research,Yes,[redacted]
anon-ID_C_2048,Research,Yes,[redacted]
anon-ID_C_2049,Research,My paper has no data,[redacted]
anon-ID_C_2050,Research,Yes,[redacted]
anon-ID_C_2051,Research,Yes,[redacted]
anon-ID_C_2052,Research,Yes,[redacted]
anon-ID_C_2053,Research,Yes,[redacted]
anon-ID_C_2054,Research,Yes,[redacted]
anon-ID_C_2055,Research,Yes,[redacted]
anon-ID_C_2056,Research,Yes,[redacted]
anon-ID_C_2057,Research,Yes,[redacted]
anon-ID_C_2058,Research,Yes,[redacted]
anon-ID_C_2059,Research,Yes,[redacted]
anon-ID_C_2060,Research,Yes,[redacted]
anon-ID_C_2061,Research,Yes,[redacted]
anon-ID_C_2062,Research,Yes,[redacted]
anon-ID_C_2063,Research,My paper has no data,[redacted]
anon-ID_C_2064,Research,Yes,[redacted]
anon-ID_C_2065,Research,Yes,[redacted]
anon-ID_C_2066,Biological Science Practices,Yes,[redacted]
anon-ID_C_2067,Research,My paper has no data,[redacted]
anon-ID_C_2068,Research,Yes,[redacted]
anon-ID_C_2069,Research,Yes,[redacted]
anon-ID_C_2070,Research,My paper has no data,[redacted]
anon-ID_C_2071,Research,My paper has no data,[redacted]
anon-ID_C_2072,Research,Yes,[redacted]
anon-ID_C_2073,Biological Science Practices,Yes,[redacted]
anon-ID_C_2074,Research,Yes,[redacted]
anon-ID_C_2075,Research,Yes,[redacted]
anon-ID_C_2076,Research,Yes,[redacted]
anon-ID_C_2077,Research,My paper has no data,[redacted]
anon-ID_C_2078,Research,Yes,[redacted]
anon-ID_C_2079,Research,My paper has no data,[redacted]
anon-ID_C_2080,Research,Yes,[redacted]
anon-ID_C_2081,Research,Yes,[redacted]
anon-ID_C_2082,Research,Yes,[redacted]
anon-ID_C_2083,Research,Yes,[redacted]
anon-ID_C_2084,Research,Yes,[redacted]
anon-ID_C_2085,Research,Yes,[redacted]
anon-ID_C_2086,Research,Yes,[redacted]
anon-ID_C_2087,Research,Yes,[redacted]
anon-ID_C_2088,Research,Yes,[redacted]
anon-ID_C_2089,Research,Yes,[redacted]
anon-ID_C_2090,Biological Science Practices,Yes,[redacted]
anon-ID_C_2091,Research,Yes,[redacted]
anon-ID_C_2092,Research,Yes,[redacted]
anon-ID_C_2093,Research,Yes,[redacted]
anon-ID_C_2094,Research,Yes,[redacted]
anon-ID_C_2095,Research,Yes,[redacted]
anon-ID_C_2096,Research,Yes,[redacted]
anon-ID_C_2097,Research,Yes,[redacted]
anon-ID_C_2098,Research,Yes,[redacted]
anon-ID_C_2099,Research,Yes,[redacted]
anon-ID_C_2100,Research,Yes,[redacted]
anon-ID_C_2101,Research,Yes,[redacted]
anon-ID_C_2102,Research,My paper has no data,[redacted]
anon-ID_C_2103,Research,My paper has no data,[redacted]
anon-ID_C_2104,Research,Yes,[redacted]
anon-ID_C_2105,Research,Yes,[redacted]
anon-ID_C_2106,Research,My paper has no data,[redacted]
anon-ID_C_2107,Review,My paper has no data,[redacted]
anon-ID_C_2108,Research,Yes,[redacted]
anon-ID_C_2109,Research,Yes,[redacted]
anon-ID_C_2110,Research,Yes,[redacted]
anon-ID_C_2111,Research,Yes,[redacted]
anon-ID_C_2112,Research,Yes,[redacted]
anon-ID_C_2113,Research,Yes,[redacted]
anon-ID_C_2114,Research,Yes,[redacted]
anon-ID_C_2115,Research,Yes,[redacted]
anon-ID_C_2116,Research,Yes,[redacted]
anon-ID_C_2117,Research,Yes,[redacted]
anon-ID_C_2118,Research,Yes,[redacted]
anon-ID_C_2119,Research,My paper has no data,[redacted]
anon-ID_C_2120,Research,My paper has no data,[redacted]
anon-ID_C_2121,Research,Yes,[redacted]
anon-ID_C_2122,Research,Yes,[redacted]
anon-ID_C_2123,Research,Yes,[redacted]
anon-ID_C_2124,Research,Yes,[redacted]
anon-ID_C_2125,Research,My paper has no data,[redacted]
anon-ID_C_2126,Research,Yes,[redacted]
anon-ID_C_2127,Research,Yes,[redacted]
anon-ID_C_2128,Research,Yes,[redacted]
anon-ID_C_2129,Research,Yes,[redacted]
anon-ID_C_2130,Research,Yes,[redacted]
anon-ID_C_2131,Research,Yes,[redacted]
anon-ID_C_2132,Research,Yes,[redacted]
anon-ID_C_2133,Research,Yes,[redacted]
anon-ID_C_2134,Research,Yes,[redacted]
anon-ID_C_2135,Research,Yes,[redacted]
anon-ID_C_2136,Research,Yes,[redacted]
anon-ID_C_2137,Research,Yes,[redacted]
anon-ID_C_2138,Research,Yes,[redacted]
anon-ID_C_2139,Research,Yes,[redacted]
anon-ID_C_2140,Research,Yes,[redacted]
anon-ID_C_2141,Research,Yes,[redacted]
anon-ID_C_2142,Research,My paper has no data,[redacted]
anon-ID_C_2143,Research,Yes,[redacted]
anon-ID_C_2144,Research,Yes,[redacted]
anon-ID_C_2145,Research,Yes,[redacted]
anon-ID_C_2146,Research,Yes,[redacted]
anon-ID_C_2147,Research,Yes,[redacted]
anon-ID_C_2148,Research,Yes,[redacted]
anon-ID_C_2149,Research,Yes,[redacted]
anon-ID_C_2150,Research,Yes,[redacted]
anon-ID_C_2151,Research,Yes,[redacted]
anon-ID_C_2152,Evidence Synthesis,Yes,[redacted]
anon-ID_C_2153,Research,Yes,[redacted]
anon-ID_C_2154,Research,Yes,[redacted]
anon-ID_C_2155,Research,Yes,[redacted]
anon-ID_C_2156,Research,My paper has no data,[redacted]
anon-ID_C_2157,Research,Yes,[redacted]
anon-ID_C_2158,Research,Yes,[redacted]
anon-ID_C_2159,Research,Yes,[redacted]
anon-ID_C_2160,Research,Yes,[redacted]
anon-ID_C_2161,Research,Yes,[redacted]
anon-ID_C_2162,Research,Yes,[redacted]
anon-ID_C_2163,Research,Yes,[redacted]
anon-ID_C_2164,Research,Yes,[redacted]
anon-ID_C_2165,Research,My paper has no data,[redacted]
anon-ID_C_2166,Research,Yes,[redacted]
anon-ID_C_2167,Research,Yes,[redacted]
anon-ID_C_2168,Research,Yes,[redacted]
anon-ID_C_2169,Research,Yes,[redacted]
anon-ID_C_2170,Research,Yes,[redacted]
anon-ID_C_2171,Commentary,Yes,[redacted]
anon-ID_C_2172,Research,Yes,[redacted]
anon-ID_C_2173,Review,My paper has no data,[redacted]
anon-ID_C_2174,Research,Yes,[redacted]
anon-ID_C_2175,Research,Yes,[redacted]
anon-ID_C_2176,Research,My paper has no data,[redacted]
anon-ID_C_2177,Research,Yes,[redacted]
anon-ID_C_2178,Research,Yes,[redacted]
anon-ID_C_2179,Research,Yes,[redacted]
anon-ID_C_2180,Research,Yes,[redacted]
anon-ID_C_2181,Research,My paper has no data,[redacted]
anon-ID_C_2182,Research,Yes,[redacted]
anon-ID_C_2183,Research,Yes,[redacted]
anon-ID_C_2184,Research,Yes,[redacted]
anon-ID_C_2185,Research,My paper has no data,[redacted]
anon-ID_C_2186,Research,Yes,[redacted]
anon-ID_C_2187,Research,Yes,[redacted]
anon-ID_C_2188,Research,Yes,[redacted]
anon-ID_C_2189,Research,My paper has no data,[redacted]
anon-ID_C_2190,Research,Yes,[redacted]
anon-ID_C_2191,Research,Yes,[redacted]
anon-ID_C_2192,Research,Yes,[redacted]
anon-ID_C_2193,Research,Yes,[redacted]
anon-ID_C_2194,Research,Yes,[redacted]
anon-ID_C_2195,Research,Yes,[redacted]
anon-ID_C_2196,Research,Yes,[redacted]
anon-ID_C_2197,Research,My paper has no data,[redacted]
anon-ID_C_2198,Research,Yes,[redacted]
anon-ID_C_2199,Research,Yes,[redacted]
anon-ID_C_2200,Research,Yes,[redacted]
anon-ID_C_2201,Research,My paper has no data,[redacted]
anon-ID_C_2202,Research,Yes,[redacted]
anon-ID_C_2203,Research,Yes,[redacted]
anon-ID_C_2204,Research,Yes,[redacted]
anon-ID_C_2205,Research,Yes,[redacted]
anon-ID_C_2206,Review,My paper has no data,[redacted]
anon-ID_C_2207,Research,Yes,[redacted]
anon-ID_C_2208,Research,Yes,[redacted]
anon-ID_C_2209,Research,My paper has no data,[redacted]
anon-ID_C_2210,Research,Yes,[redacted]
anon-ID_C_2211,Research,Yes,[redacted]
anon-ID_C_2212,Research,Yes,[redacted]
anon-ID_C_2213,Research,My paper has no data,[redacted]
anon-ID_C_2214,Research,My paper has no data,[redacted]
anon-ID_C_2215,Research,Yes,[redacted]
anon-ID_C_2216,Research,Yes,[redacted]
anon-ID_C_2217,Research,Yes,[redacted]
anon-ID_C_2218,Review,My paper has no data,[redacted]
anon-ID_C_2219,Research,Yes,[redacted]
anon-ID_C_2220,Research,Yes,[redacted]
anon-ID_C_2221,Research,Yes,[redacted]
anon-ID_C_2222,Research,My paper has no data,[redacted]
anon-ID_C_2223,Research,Yes,[redacted]
anon-ID_C_2224,Biological Science Practices,Yes,[redacted]
anon-ID_C_2225,Research,Yes,[redacted]
anon-ID_C_2226,Research,Yes,[redacted]
anon-ID_C_2227,Research,Yes,[redacted]
anon-ID_C_2228,Research,Yes,[redacted]
anon-ID_C_2229,Research,Yes,[redacted]
anon-ID_C_2230,Research,Yes,[redacted]
anon-ID_C_2231,Research,Yes,[redacted]
anon-ID_C_2232,Research,Yes,[redacted]
anon-ID_C_2233,Research,Yes,[redacted]
anon-ID_C_2234,Research,My paper has no data,[redacted]
anon-ID_C_2235,Research,Yes,[redacted]
anon-ID_C_2236,Research,Yes,[redacted]
anon-ID_C_2237,Research,Yes,[redacted]
anon-ID_C_2238,Research,Yes,[redacted]
anon-ID_C_2239,Research,Yes,[redacted]
anon-ID_C_2240,Research,Yes,[redacted]
anon-ID_C_2241,Research,Yes,[redacted]
anon-ID_C_2242,Research,My paper has no data,[redacted]
anon-ID_C_2243,Research,My paper has no data,[redacted]
anon-ID_C_2244,Research,Yes,[redacted]
anon-ID_C_2245,Research,Yes,[redacted]
anon-ID_C_2246,Research,Yes,[redacted]
anon-ID_C_2247,Research,Yes,[redacted]
anon-ID_C_2248,Research,Yes,[redacted]
anon-ID_C_2249,Research,Yes,[redacted]
anon-ID_C_2250,Research,Yes,[redacted]
anon-ID_C_2251,Research,Yes,[redacted]
anon-ID_C_2252,Research,Yes,[redacted]
anon-ID_C_2253,Research,Yes,[redacted]
anon-ID_C_2254,Research,Yes,[redacted]
anon-ID_C_2255,Research,Yes,[redacted]
anon-ID_C_2256,Research,Yes,[redacted]
anon-ID_C_2257,Research,Yes,[redacted]
anon-ID_C_2258,Research,Yes,[redacted]
anon-ID_C_2259,Research,Yes,[redacted]
anon-ID_C_2260,Research,Yes,[redacted]
anon-ID_C_2261,Research,Yes,[redacted]
anon-ID_C_2262,Research,Yes,[redacted]
anon-ID_C_2263,Research,Yes,[redacted]
anon-ID_C_2264,Research,Yes,[redacted]
anon-ID_C_2265,Research,Yes,[redacted]
anon-ID_C_2266,Research,Yes,[redacted]
anon-ID_C_2267,Research,Yes,[redacted]
anon-ID_C_2268,Research,Yes,[redacted]
anon-ID_C_2269,Research,Yes,[redacted]
anon-ID_C_2270,Research,Yes,[redacted]
anon-ID_C_2271,Research,Yes,[redacted]
anon-ID_C_2272,Research,Yes,[redacted]
anon-ID_C_2273,Research,Yes,[redacted]
anon-ID_C_2274,Research,Yes,[redacted]
anon-ID_C_2275,Commentary,My paper has no data,[redacted]
anon-ID_C_2276,Research,Yes,[redacted]
anon-ID_C_2277,Research,Yes,[redacted]
anon-ID_C_2278,Research,My paper has no data,[redacted]
anon-ID_C_2279,Research,Yes,[redacted]
anon-ID_C_2280,Research,Yes,[redacted]
anon-ID_C_2281,Research,Yes,[redacted]
anon-ID_C_2282,Research,Yes,[redacted]
anon-ID_C_2283,Research,Yes,[redacted]
anon-ID_C_2284,Research,Yes,[redacted]
anon-ID_C_2285,Research,Yes,[redacted]
anon-ID_C_2286,Research,Yes,[redacted]
anon-ID_C_2287,Research,Yes,[redacted]
anon-ID_C_2288,Research,Yes,[redacted]
anon-ID_C_2289,Research,Yes,[redacted]
anon-ID_C_2290,Research,Yes,[redacted]
anon-ID_C_2291,Research,Yes,[redacted]
anon-ID_C_2292,Research,Yes,[redacted]
anon-ID_C_2293,Research,Yes,[redacted]
anon-ID_C_2294,Research,Yes,[redacted]
anon-ID_C_2295,Research,Yes,[redacted]
anon-ID_C_2296,Review,My paper has no data,[redacted]
anon-ID_C_2297,Research,Yes,[redacted]
anon-ID_C_2298,Research,Yes,[redacted]
anon-ID_C_2299,Research,Yes,[redacted]
anon-ID_C_2300,Research,Yes,[redacted]
anon-ID_C_2301,Research,Yes,[redacted]
anon-ID_C_2302,Research,Yes,[redacted]
anon-ID_C_2303,Research,Yes,[redacted]
anon-ID_C_2304,Research,Yes,[redacted]
anon-ID_C_2305,Research,Yes,[redacted]
anon-ID_C_2306,Research,Yes,[redacted]
anon-ID_C_2307,Research,Yes,[redacted]
anon-ID_C_2308,Research,Yes,[redacted]
anon-ID_C_2309,Research,Yes,[redacted]
anon-ID_C_2310,Research,Yes,[redacted]
anon-ID_C_2311,Research,Yes,[redacted]
anon-ID_C_2312,Research,Yes,[redacted]
anon-ID_C_2313,Research,Yes,[redacted]
anon-ID_C_2314,Research,Yes,[redacted]
anon-ID_C_2315,Research,Yes,[redacted]
anon-ID_C_2316,Research,Yes,[redacted]
anon-ID_C_2317,Research,Yes,[redacted]
anon-ID_C_2318,Research,Yes,[redacted]
anon-ID_C_2319,Research,Yes,[redacted]
anon-ID_C_2320,Research,Yes,[redacted]
anon-ID_C_2321,Research,Yes,[redacted]
anon-ID_C_2322,Research,Yes,[redacted]
anon-ID_C_2323,Research,Yes,[redacted]
anon-ID_C_2324,Research,Yes,[redacted]
anon-ID_C_2325,Research,Yes,[redacted]
anon-ID_C_2326,Research,Yes,[redacted]
anon-ID_C_2327,Research,Yes,[redacted]
anon-ID_C_2328,Research,Yes,[redacted]
anon-ID_C_2329,Research,Yes,[redacted]
anon-ID_C_2330,Research,Yes,[redacted]
anon-ID_C_2331,Research,Yes,[redacted]
anon-ID_C_2332,Research,Yes,[redacted]
anon-ID_C_2333,Research,Yes,[redacted]
anon-ID_C_2334,Research,Yes,[redacted]
anon-ID_C_2335,Research,Yes,[redacted]
anon-ID_C_2336,Research,Yes,[redacted]
anon-ID_C_2337,Research,Yes,[redacted]
anon-ID_C_2338,Research,Yes,[redacted]
anon-ID_C_2339,Research,Yes,[redacted]
anon-ID_C_2340,Research,Yes,[redacted]
